GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
lon	0.778573224204506	0.8549265937908742	0.8934730388435422	0.7291903235038254	0.9356070403454151	0.9102116702845969	0.8790772955353343	0.8275222675334284	0.7505106789864922	0.7581054919398869	0.7450762069320493	0.817206936024493	0.93106430072967	0.8828186972412809	0.8397575691781128	0.7422659098850082	0.6596683805324113	0.8532146620761418	0.8401672118005953	0.9391725438124828	0.8613514684370287	0.7755162651447178	0.8150292695909418	0.8788677847392841	0.9631383822631829	0.8485593476106463	0.7429903248474079	0.9066387657668453	0.7751735105877307	0.792126274334721	0.8463241086580757	0.8614114303985576	0.968933512587243	0.9177690717928811	0.725011944491032	0.7284052066602643	0.8855026701276961	0.9004699478758224	0.9277593363283815	0.7288781502212566	0.9329697264786144	0.9450059465646417	0.7282549023399797	0.9651221142174429	0.8102772929445059	0.9372183844067411	0.9446134850302011	0.9219506854599172	0.8362213476267133	0.7037528974781225	0.708572728218979	0.9109255018186266	0.8944863029082785	0.9317181050820954	0.8036747432563244	0.8448602047500863	0.8095957002464947	0.894845630134176	0.8416127680843914	0.9510283505848847	0.8367496999133266	0.8629136957160827	0.7273482298488373	0.7987615963618794	0.9295747063098753	0.6711340616392512	0.8801534178045144	0.8833887871293382	0.7491097519410262	0.941815298645413	0.9223008306740633	0.8460669115971539	0.8686645924995421	0.7889771868032948	0.9286162617974467	0.8050112968176313	0.8681283001437673	0.9242641934101613	0.9256719788375269	0.8103967161901601	0.925567786499879	0.9252212852493047	0.8558370366586978	0.8181286610635151	0.7296421708360976	0.8647884940160401	0.9237456539443976	0.9504170131169393	0.9427159566100991	0.7605788310795015	0.95190733189045	0.9034577535645393	0.9242300516694913	0.938065260404712	0.8115942827588642	0.9474930188253956	0.9225632739547138	0.7556295037895373	0.7637296228204423	0.9535701178235945	0.640015495502311	0.7460208090669971	0.40372197108648306	0.5185753746444309	0.7163231240369126	0.4479566078234103	0.6384810953118347	0.4949111950271022	0.6841896139980415	0.6840070787874855	0.6648079935454092	0.5554190967329451	0.5814893535987261	0.5508963807338066	0.5925392851030934	0.6413905367752201	0.5171226958968742	0.5207128897414617	0.5068035851811464	0.5447727871063689	0.647688734769713	0.5559278055613011	0.5624960615130111	0.4902102946596666	0.67391297914236	0.6500003618411735	0.5436472136006802	0.6319371343473795	0.7915859060112266	0.5044668534291843	0.5501044548161417	0.6489402566644681	0.7581716259246901	0.6388821887223872	0.5868781960374047	0.5593549830683827	0.5110463811265084	0.6191264662422976	0.6333146206944892	0.6336471622850148	0.549792274710712	0.6499991942271699	0.6139358329483591	0.6779820504554922	0.6671458024809738	0.610948994253306	0.6877606200590597	0.669963067364766	0.5142481425123702	0.501981558648164	0.4325379090734118	0.5815090709764658	0.5137021129382862	0.5911960366083414	0.6216472520579466	0.6096647950150451	0.49370511554093127	0.5554756378232945	0.7457187763928991	0.5532927656290882	0.7481274232590257	0.5615869430262449	0.5686550388706979	0.5118147361381389	0.48934265988766196	0.5867499851973619	0.7224476926550693	0.45862663230686107	0.6063945038139925	0.6804515493079417	0.6629702736796649	0.498833844156347	0.8131519036967474	0.49266572423434307	0.6448202634219821	0.5347457846906404	0.6104378091553264	0.6553685271027186	0.5359515954100352	0.6961091205896112	0.5569143402842262	0.6194574633200561	0.6165832764855904	0.4536790511452424	0.6381178073547802	0.7338700715539703	0.6434479698520662	0.4176514961470873	0.6292847461193328	0.48237052724703555	0.5169931082605475	0.8423195167311931	0.5582789530680724	0.49061113489348085	0.5230530168374432	0.6410999325029917	0.5722237788619405	0.644571125666458	0.5228820536417595	0.6898200128508373	0.708417832991792	0.4388227478442106	0.5838808266953777	0.6745760779305879	0.6686635683090529	0.4992345378537444	0.5816827710879192	0.5231142808098929	0.6368308000783501	0.6384155334798796	0.5319730166093422	0.5923547303761749	0.6337257975178925	0.6098436195693852	0.34772425607789514	0.6962667360194904	0.5144218058242156	0.557934069738181	0.5509237368111118	0.6047164506113274	0.43092680786758586	0.49848346241228847	0.5233115596641964	0.6208409846884182	0.5087264798563664	0.5240172556515502	0.4939393326836215	0.6577886261085046	0.49701631269039886	0.6234410622248779	0.5336394239201109	0.7121737885834785	0.46809260723121904	0.5494360419849876	0.6510792488429448	0.649194731569222	0.45279885142469856	0.478715411942806	0.5784204636654273	0.43323910164048235	0.5073824839286007	0.58734961097883	0.5585810489800965	0.48054676166683097	0.5827925139907235	0.4221076744240428	0.5605607698104651	0.5226823048462533	0.5857582395195505	0.469101600260411	0.6722055301127711	0.6499235104349201	0.561409669124962	0.809782561362735	0.4337523570086306	0.5687290355566033	0.6167872060357243	0.5042541036156672	0.5296341667337453	0.5150042932794657	0.5247980864018748	0.41634353809519087	0.6500005994537276	0.49086235416780244	0.5851805573517788	0.5032446113748951	0.45149001551083734	0.5257828082274014	0.4610018522361557	0.4886142468624895	0.4678366779748637	0.5185068922108081	0.5993944744230503	0.4400298273536462	0.601573952814608	0.5220310260573977	0.42770765438231084	0.6930993014435249	0.6802219209516563	0.5761330844811273	0.6121651054949926	0.5629818839519071	0.46557951067350356	0.689397602561989	0.5298700733241181	0.48270648074614075	0.693241058919457	0.7838414944293438	0.6143761507439836	0.4976048851032479	0.4448451258915691	0.4980848543057072	0.46042346013283414	0.5337531110913707	0.7516424723202134	0.5110111239243018	0.5944327826806726	0.4981558077915995	0.5803082470715069	0.5295049081701532	0.5914570980049602	0.5252568937035853	0.49815884163547547	0.6352245145989159	0.6791349183941384	0.613066178945089	0.5979151080941003	0.8145616176783623	0.6523790103362636	0.6585083842867938	0.6690456033353985	0.5870735160645487	0.5293167084826271	0.6499996851100363	0.6647764879835701	0.5988361051379139	0.6953480218822045	0.5022394823182736	0.5241499495971103	0.5669674885732698	0.5782644167429306	0.748706384510938	0.5181738838528209	0.7900717467121773	0.46657631141982153	0.5475811835182626	0.5815199671835182	0.5942672653882185	0.5864032011267836	0.6456611041138873	0.78482959273663	0.6555396160049022	0.5613918582216912	0.5943377807504558	0.6354445181431824	0.6877894161259682	0.520432156466132	0.523827772267873	0.6403941793007949	0.7340307321290418	0.5797708906545619	0.6500008507500031	0.522743079144058	0.5027491966853417	0.6087109951592722	0.5867788878286453	0.7429167968384192	0.4618214315992707	0.6464405607742572	0.5612701133719613	0.5626391656862595	0.673544193862927	0.7019563233889065	0.6756112434487911	0.7430742079561621	0.565420008099224	0.548831912837598	0.5698761633562075	0.5623601463795158	0.7281224944541766	0.6735757766763403	0.5764032744753028	0.5127145710023017	0.5838046319343188	0.5336676810045626	0.5607280592263348	0.6265802280901196	0.4968612736893856	0.7294682344887514	0.7195689355448927	0.5687965107581502	0.7811515998813148	0.6373652513523076	0.5722620294882875	0.5840162023129741	0.7295366292978728	0.7919300063653225	0.7303936420141064	0.598280461624283	0.6246120135201639	0.5973214233623606	0.5707982633233962	0.6820625454361843	0.6580295421333194	0.6258287686081546	0.62887643864229	0.542349701583474	0.536411976653034	0.8179608012155708	0.36835229472731673	0.5722757156735991	0.6073518709005685	0.6833923696814597	0.6968043059073459	0.5157870677382498	0.6929615084896282	0.581426234644188	0.7399477707647515	0.7572866217193349	0.4779699461986128	0.9645357489707261	0.6347370128735716	0.7868769430661158	0.7630748053872097	0.9203533685415212	0.5897640235905512	0.7938299660558936	0.8748764381742199	0.8038974696157772	0.8454941644250175	0.9447981399826083	0.8291385717822809	0.9528750372058651	0.9421428291821774	0.8715260888928171	0.7284008390136962	0.9173118922288801	0.6338026897507999	0.9071263347730731	0.759511405637259	0.8490223858151557	0.7369136322893636	0.8081904315242907	0.8600067957753299	0.9263346601638063	0.9380634629108988	0.8771873282375965	0.645041603619336	0.7558207649606028	0.9035089777642863	0.7498578123078309	0.570282491526468	0.9137512737904555	0.94720121459018	0.8367289064336736	0.844458438947308	0.8246269754812955	0.8824694121769248	0.689776509553932	0.7867445839710762	0.8610910423270733	0.8438133560259193	0.809004360157747	0.7178976770359269	0.7646531290908672	0.9232524338298502	0.838443862869691	0.9576385729948229	0.9566676838035357	0.759411325765615	0.7948112700643107	0.9460809891442428	0.8858829380616194	0.9229580893398527	0.8468947022647656	0.8850613528948936	0.8514219657711528	0.8771518670910161	0.7164085088082491	0.8980675050326117	0.7076761777228787	0.9020298925646939	0.9195017495066552	0.9430609368342016	0.7968357357706535	0.9320177210921943	0.890001109525335	0.719513793034913	0.9525085836901865	0.9357225661974885	0.7412020723669038	0.6880495455468663	0.6748014404984196	0.7481411724572395	0.8856142865132925	0.7253191515507478	0.8001946213093856	0.7404724792037196	0.9102398002114945	0.7770103134196464	0.8999816820797749	0.9224262222499433	0.7101493389292705	0.7254822418393251	0.8710636209756973	0.757254180553202	0.6973200408890237	0.9403658719749973	0.7643393235919955	0.8109194582218123	0.831514588744382	0.8802843164571078	0.6528815092636822	0.7801010048712167	0.7505048784389329	0.9292573320250828	0.8632890057848854	0.7784108819653058	0.6058328483807773	0.6879257995264156
rpoH	0.6676590887050072	0.7789828649493022	0.6135983146453533	0.7615936296036698	0.8725417697728445	0.7450734953529093	0.5971272653687576	0.6681663713924383	0.5761015863872451	0.8050752200517686	0.8050991717901987	0.8087153198691711	0.8742941863603766	0.6170679536607019	0.8473613216380632	0.6595350412273047	0.8580288852693402	0.6734426060937773	0.7419085535817102	0.7746328734309232	0.6062126467755569	0.6564383029095526	0.8380487874624876	0.8754308364061226	0.7176008083039762	0.7500787511920742	0.6500004517068851	0.7665381473087401	0.7959850737882903	0.6022048802614532	0.6810879714128243	0.9270136102849806	0.6917021322515146	0.8514841071460734	0.6317225580744119	0.794759934705007	0.6887965146131291	0.8899196830681805	0.6745823260615477	0.6056675765501593	0.9621561034543593	0.6886046302247509	0.8451202083271657	0.8879750480414074	0.6700245484223074	0.8145004049271215	0.7347428605185187	0.7006732389523033	0.7664390657710822	0.5612124920319056	0.7687190020176903	0.7863620941438318	0.7980345968336756	0.7511776636607808	0.6551028853044506	0.7004392627263173	0.8852498665095638	0.7311475972477247	0.8090172770898361	0.9189933562184303	0.6943907211506863	0.6235578584309004	0.7584062553919118	0.8444915633174646	0.7268004116094885	0.6919062082536543	0.7406284844578688	0.8488757816948197	0.7703386575267703	0.7847800209227483	0.7939600793271218	0.8764599221475794	0.8185488706035176	0.9515189681638997	0.7350720044686785	0.7243461311597011	0.7315928138545167	0.7814192218542138	0.7149963756853102	0.7571112708948232	0.803333691563696	0.6890657714534135	0.6437874393308817	0.7107382565598271	0.8114722646591831	0.7132757720985317	0.6997165817709163	0.8546444349073588	0.6087099666634049	0.6828070031298442	0.766463681781338	0.6173010283515163	0.852508130492169	0.7845117484422538	0.8748653590305898	0.7933454444126185	0.709573326807696	0.6786168717722562	0.8732680741403576	0.6941552148139128	0.4213342438428517	0.38617505499700244	0.43710955019168535	0.40018794226600835	0.3930267307045064	0.3578934042936881	0.4064359235148164	0.4285365602013676	0.3697364764265989	0.5276603242534462	0.3999618336593746	0.43911665655062754	0.47143969020741644	0.31971210815936174	0.48289391974736623	0.34283847773631854	0.45993072033173465	0.4755021736010816	0.44541962235924837	0.4608862789475298	0.43143141434492055	0.48743351382182737	0.40447267277210475	0.4700610962556547	0.4679898325458556	0.3106204015797431	0.3289556427959469	0.4009251578383981	0.4272171068250558	0.48429576641543837	0.40051531600015405	0.544201875437073	0.45760932273882954	0.4485456282290248	0.3401252223336449	0.40624403415841537	0.45732993512627634	0.5096865390640044	0.5860267282141827	0.4920753478811783	0.4387463578691306	0.4141630658949409	0.509227642393828	0.5025773697300416	0.3790120568941528	0.44783998059247654	0.5106897853194902	0.39298764531300273	0.3151820393916894	0.3270779696426002	0.43053174180570275	0.33524197805919426	0.4060387777935613	0.38569705638228347	0.3299948666768504	0.4113886803947034	0.3616971736643073	0.47411519428215965	0.45155397574047557	0.5234446877507655	0.43820975809648527	0.4357473524553301	0.41459998691834365	0.49434601366547265	0.3438749173999047	0.5329214071755012	0.37027548403559984	0.3268050707136345	0.42750169591341364	0.4312178180791603	0.4891459851229641	0.3890264676766377	0.4013776347075648	0.4600717775395371	0.5126521098446364	0.4165812358082747	0.47427239548339073	0.39383054113442806	0.43085547335224783	0.3973308352130557	0.4155499737652744	0.3339367799390922	0.4139164623185022	0.3890933913937136	0.45110167888891106	0.44534559912378957	0.42084244427211	0.4079800279460165	0.35679619385877975	0.3496301416540424	0.5549846214154651	0.44801244559898934	0.3723986373554122	0.3688536105605827	0.3620915699600234	0.461061108926776	0.3688122379740339	0.36934901525992675	0.47153176302550937	0.6637856157151414	0.35983731229898036	0.33820453771538345	0.45158143323137134	0.42410856931190133	0.41887704495910527	0.43416101641506194	0.4643491501630657	0.49326817072174634	0.4182050037060837	0.4096706891355724	0.34513879362046923	0.37418707238454946	0.4886053344674603	0.31285319022472713	0.4095202737172477	0.48205134871362904	0.30729069911682505	0.3456505488513694	0.361705883808525	0.39882097099145775	0.47720833569231996	0.39623148245749523	0.4107967551795877	0.3850517422798103	0.4012700395775843	0.46926646542123923	0.5983291867478909	0.45543123885285924	0.36895130578115864	0.33309445664934645	0.4451040895062384	0.37828424674547073	0.41807229890744974	0.36008072886791237	0.3562748615813991	0.4419901132162084	0.37954735450095983	0.4244144009635017	0.3888615195963068	0.3497145172080526	0.36643518841717393	0.49379556105097655	0.39055691617947064	0.47102907830708224	0.348634128612628	0.39088309658664383	0.4169859860890868	0.30630270060449966	0.33081767907673365	0.45568366478846534	0.3886890757742015	0.452048869342202	0.4409161513595394	0.33934333000334055	0.4454432445707457	0.5451178137559126	0.44193142201468505	0.46920858422772527	0.3089480649983458	0.39512084011002063	0.3327879686398183	0.335903673133789	0.40179024334721675	0.4421829274599626	0.37381111757207924	0.3181986637375922	0.3374336359258125	0.37511440239895105	0.4118734147596464	0.33354651760444926	0.4090394100735712	0.4973190015218855	0.3144801399754986	0.33145469822178875	0.44668340189163624	0.3754736997566546	0.41854577422078226	0.4665301017323347	0.3727186993292488	0.4145364586274162	0.43228115295643665	0.3384389807059551	0.5054337955185099	0.31081473605708265	0.5718631860240355	0.4639104676399754	0.4819894437295479	0.45250673492616267	0.3585594469987752	0.39038490818555177	0.35001403687567517	0.3516148166608183	0.41443302523224373	0.4154945984968453	0.4304834761318155	0.3633328403561826	0.5166104825791435	0.343778702863207	0.39395643786586143	0.4205053845649665	0.5353799140376007	0.39307972051857704	0.46604500735432014	0.40102134672213097	0.46621301655128655	0.43863522233963514	0.48077641572327035	0.5304426957298031	0.5151099536648422	0.5192692204966132	0.3340167992660852	0.4375745329124397	0.49398476311011824	0.5013595747657341	0.4864759393322837	0.4102255497102013	0.3763860826141768	0.4715153186520349	0.4521430353783288	0.5544548226754357	0.5375972210810467	0.5409413016046214	0.4634825396728779	0.3246099041385314	0.3759661694749094	0.4482948519773703	0.3888406290585229	0.4848014298616507	0.4919170300182807	0.4313902341551012	0.5168970071716423	0.40854333469035764	0.5244173545484958	0.5938014935005225	0.5291428821207805	0.44570978221051427	0.42836705035512984	0.5011792019372749	0.5363424009559139	0.5922646542627912	0.6423456754423295	0.4493708821379185	0.4985639161843487	0.4652715602863289	0.4240759065180817	0.5193327205971463	0.38728910531063443	0.6331755625068848	0.4554542478568693	0.3772329611370733	0.42890085974656145	0.6244572114357807	0.5173748197773601	0.511797114072406	0.4841866222762905	0.37868910161278235	0.5845301259696741	0.5204338311625926	0.48565442287371274	0.5476880285327796	0.5185669536272135	0.43975952279777053	0.4709385929225654	0.44745340539921336	0.460918725773114	0.45599793753289497	0.40920600569203225	0.47351755081330577	0.47116741241534044	0.5348141611617886	0.5099391651645708	0.5783459648191241	0.5237076160853334	0.4533784107073872	0.5888754071679486	0.38189689497040014	0.46502026230171983	0.5347618993247742	0.4730197472211198	0.3785054528858038	0.33553361338504334	0.46883416041230896	0.4996016839345688	0.3785759390958804	0.40399239203671417	0.45080461826637813	0.503926638661349	0.6038771405273767	0.4247206551640399	0.43992739225019734	0.5144860487510842	0.5204988699082018	0.546395939740893	0.42558121150518596	0.4817898658836797	0.44250210643063936	0.3988838909533737	0.49403686725987583	0.3971926159239859	0.39970396152093557	0.6341846161622128	0.7294758230773386	0.6403282243728212	0.7270722447403629	0.5647428234269891	0.6965869269783082	0.8150958183175099	0.5897745539032869	0.8730552827423242	0.8021035461140081	0.8288925817301115	0.6654401369672147	0.661222638310958	0.7416924674676294	0.6581810267596957	0.6883941552362256	0.5364574285461635	0.8121819503833131	0.8132584534406675	0.7613474397836417	0.5022688199113696	0.7167962963935803	0.843315243472356	0.8950044047422504	0.8420977398603509	0.6230913458913873	0.6879347841520278	0.7360295123151974	0.7433312945404862	0.7784870156344386	0.5252123805423223	0.6499998741727971	0.6851738872858848	0.6050106660725384	0.676526256424911	0.6235149770842866	0.7944602053486077	0.5996097164453403	0.6451926609728448	0.6965369600800432	0.6708155313721647	0.6178886347719769	0.5903689759423302	0.5650056225973841	0.8439362146111715	0.7306296635122859	0.6638768538161228	0.6815277178833012	0.6315694132148618	0.8155549620906589	0.6697684998475234	0.5317407701953374	0.8314569020581701	0.7623203144786003	0.8231629679533996	0.7374863065313448	0.6897912827013122	0.8384987937715549	0.6368779612061933	0.6029223817111367	0.6911937660968972	0.7372901544340484	0.8043918790532707	0.6868530423230453	0.8315289806521386	0.6802217233659357	0.6052821477985801	0.7567120374766476	0.6179302872723703	0.7788823873713233	0.6151500045252196	0.8336838009580544	0.7651205966363583	0.7749822753113889	0.6536701232286989	0.6721548259936271	0.5182743794175066	0.7550641732275643	0.6346374965009158	0.731968186569504	0.7906778669129443	0.7681978060130071	0.6831403409248994	0.7854445795305004	0.6726924320577164	0.7006638837746536	0.8927553789818019	0.60882454293074	0.6890512241271988	0.7429379013184747	0.6604710168512203	0.5493148247987967	0.5060975886264587	0.554597508109668	0.7183732155805489	0.671828697203091	0.6065047752719379	0.547949405739073	0.6090127932951961	0.6424507028671748
