GENE	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
lon	1844.8434405496948	2025.7641409619127	2117.1006448399926	1727.8297575707415	2216.9379290906304	2156.763137021585	2082.9896687771825	1960.8290905812783	1778.3487283490817	1796.344776021525	1765.4716477986517	1936.386724622959	2206.1738248012807	2091.8549882886896	1989.8208607585866	1758.812597741379	1563.0962469929436	2021.7076875720343	1990.7915164163487	2225.3864545202046	2040.9879984987842	1837.599920358975	1931.2267043310371	2082.4932291286027	2282.173945392655	2010.6768351250591	1760.5291121938053	2148.297074667567	1836.787757191121	1876.9576397731719	2005.3803957003354	2041.1300794591489	2295.905612284226	2174.6705375931933	1717.9290123688265	1725.9694089049	2098.2147109457014	2133.6799482773968	2198.342651435157	1727.0900572898202	2210.688765830734	2239.208808627489	1725.6132600794037	2286.8744344023617	1919.966809085115	2220.7560382030306	2238.2788638708857	2184.5789473672726	1981.441719361712	1667.5553131266317	1678.9759898856018	2158.454573847656	2119.501592503307	2207.72302612683	1904.3219472988771	2001.9116487176625	1918.3517627683898	2120.3530249121027	1994.2167883691975	2253.4790046831486	1982.693659731552	2044.689724500671	1723.4648830918443	1892.6801562137355	2202.6442036827975	1590.2643872831522	2085.539560101219	2093.2058266656204	1775.0292061896123	2231.6485102484808	2185.4086228319243	2004.7709625782868	2058.316579211843	1869.495819490302	2200.373151947502	1907.488935314731	2057.045824703455	2190.0608466080644	2193.3966198284065	1920.2497846416138	2193.1497341859395	2192.328693159365	2027.9214519257155	1938.5707688969806	1728.900418057331	2049.13209323171	2188.8321578960195	2252.030429414132	2233.7826357060158	1802.205398177694	2255.561766901943	2140.759608295372	2189.979947131476	2222.7627263105137	1923.087440446118	2245.101971664418	2186.0304869672073	1790.477876986154	1809.6712566160597	2259.5017684669006	1516.5283778336845	1767.7098997682954	956.6265664037991	1228.7737987918363	1697.3406939903282	1061.4413441179934	1512.8925886251993	1172.701094021358	1621.1997564727058	1620.7672359654566	1575.2746536722652	1316.075669582319	1377.8496182323288	1305.3590116173539	1404.032632264418	1519.7865631834354	1225.3316500313338	1233.8386797603057	1200.880329173662	1290.8490449437465	1534.7102580861151	1317.2810644199094	1332.8446665727379	1161.5622249491496	1596.8490829393345	1540.1877005503588	1288.1819780137891	1497.386553887332	1875.677227185007	1195.3434007115561	1303.4825287263602	1537.6757620187764	1796.501481703494	1513.842986769525	1390.6185785768225	1325.401823966963	1210.9337114709908	1467.0314423987925	1500.650532884951	1501.4384962426918	1302.742812278546	1540.1849338677032	1454.73214223418	1606.490821555289	1580.8141345405436	1447.6547735253102	1629.661320398904	1587.4896950139537	1218.5203434116763	1189.4544494452414	1024.906456497359	1377.8963389181386	1217.2265163870902	1400.8497804817825	1473.004490318315	1444.6118400318228	1169.843266703809	1316.2096447260944	1766.99422784391	1311.0372892894504	1772.7015604793398	1330.6904937539812	1347.4384756398706	1212.7543426706682	1159.506348548364	1390.314780655308	1711.8529709222087	1086.7241615420205	1436.8628254454125	1612.3423440810493	1570.9201429666725	1181.995882604743	1926.7782516386717	1167.3804100648808	1527.9133629634077	1267.0898800252087	1446.4435111217285	1552.9076659468917	1269.947070494985	1649.4432445177945	1319.6186764207876	1467.81574600539	1461.005307932727	1075.00077783341	1512.0317711917621	1738.9185058417295	1524.661688345963	989.6328298343	1491.1016716538045	1142.9857532224148	1225.0245897659388	1995.8914421649297	1322.8521512756945	1162.5120231865808	1239.3836535519295	1519.0979710655085	1355.8946700724473	1527.3230265123418	1238.9785531447653	1634.541089141668	1678.6089628225527	1039.798496476087	1383.5162573080772	1598.4203075998648	1584.4105083242468	1182.9453336214644	1378.3079244970866	1239.5288196508936	1508.9821840006693	1512.7372386698287	1260.5197555360508	1403.5953264763518	1501.6248238597489	1445.0355680715593	823.9389603987033	1649.8167171506857	1218.9318417932827	1322.034943941657	1305.4238323409631	1432.886647807152	1021.0889228354912	1181.165646678154	1239.9962754906355	1471.0940250958263	1205.4366631422133	1241.6684349906263	1170.3982484909077	1558.6421346359052	1177.689208680305	1477.2549561925248	1264.4683380212714	1687.5087680314957	1109.153961597696	1301.8987123442935	1542.7441429586445	1538.2787449421867	1072.9151285581245	1134.324890911936	1370.5778276194421	1026.567945060935	1202.2520403034337	1391.7356048698268	1323.567973043498	1138.6643074506592	1380.937480525072	1000.1918254542187	1328.2589576220605	1238.5052447343407	1387.964821201882	1111.5447889644695	1592.8032513535788	1540.00559974299	1330.2704400149169	1918.7945335879767	1027.7841130074023	1347.6138121353613	1461.4885227174163	1194.839286152073	1254.9778081413997	1220.3120564315636	1243.51862768045	986.5335993990115	1540.188263577635	1163.1072918343632	1386.5959927798344	1192.4472758943646	1069.8138180129156	1245.8519439879112	1092.35228844158	1157.780360613352	1108.5475325616678	1228.6115284176003	1420.2761282613042	1042.6586933669826	1425.4404420207368	1236.9620277776864	1013.4610799983576	1642.3114232114924	1611.7982355069455	1365.1578409656277	1450.536371270335	1333.995831693507	1103.199133514947	1633.5401802658218	1255.5367931055644	1143.7818011597008	1642.6473201335698	1857.3267028366374	1455.7754832736114	1179.0838417364862	1054.0686309885236	1180.2211375068712	1090.9817778143122	1264.7377218449801	1781.0305332748894	1210.8501688879674	1408.519309274487	1180.3892630844832	1375.0509647960291	1254.671527619845	1401.468370217674	1244.605779941436	1180.3964518328246	1505.1760612902306	1609.2225631414508	1452.67148122812	1416.770742790436	1930.1185946034464	1545.8239514990398	1560.347614753534	1585.3157472799455	1391.0813929399196	1254.2255850312072	1540.186097023599	1575.2000006694484	1418.9530620665466	1647.6398072631873	1190.0656042809997	1241.9828557123474	1343.4397944625302	1370.2080715933726	1774.0734197145634	1227.8224590458547	1872.089399137552	1105.5610710453043	1297.5035914114073	1377.9221576792806	1408.127113034251	1389.493069481581	1529.905750303203	1859.668019779148	1553.3130642178978	1330.2282367550977	1408.2942004698798	1505.697363696889	1629.7295532041153	1233.1734771493818	1241.219450660569	1517.4256759939049	1739.2991940016368	1373.7776889753109	1540.1888590287388	1238.6492505403119	1191.2733817608894	1442.351793895099	1390.383265966747	1760.354886236808	1094.2942966754201	1531.7526870618428	1329.9397601154412	1333.1837545186434	1595.9752395003586	1663.298298088209	1600.8731511562194	1760.7278747483692	1339.7730112838008	1300.4672173221709	1350.3319523574764	1332.5226131875133	1725.299517181489	1596.0500755521882	1365.7980610797551	1214.886517776516	1383.3357124334607	1264.535293697731	1328.6553529410185	1484.693266906595	1177.3218409425551	1728.488272713131	1705.031703497977	1347.7736958548417	1850.952948694537	1510.2485760321463	1355.9853056285124	1383.8370323005495	1728.6503354595143	1876.492579243631	1730.681042705614	1417.636454637036	1480.0295466217276	1415.363996001496	1352.51688503062	1616.1596287596687	1559.2129895462538	1482.9126699723008	1490.1341796474883	1285.1074996480281	1271.0379522385308	1938.1730219288283	872.8174738264847	1356.0177352939738	1439.1313242005199	1619.3106715385761	1651.0904987946158	1222.166854773997	1641.9849202966125	1377.7000567195078	1753.3197248588615	1794.4044481139088	1132.5584962484998	2285.4850312665462	1504.020917069625	1864.519253688095	1808.1196547770792	2180.794075825623	1397.4565995444966	1880.9945683481758	2073.03566071936	1904.8497014657303	2003.4138277183142	2238.7164071450734	1964.658952948398	2257.8547622786496	2232.4245998230313	2065.0969470528817	1725.9590596867774	2173.5872422863677	1501.8070214066186	2149.452378311452	1799.6761141435443	2011.774012587315	1746.1302784586746	1915.021952926783	2037.8017721266199	2194.9668553052434	2222.758467116172	2078.51135682952	1528.4378325939113	1790.9310738158194	2140.88098496999	1776.8017488586013	1351.2947543603086	2165.15029202117	2244.4105362123296	1982.6443892026518	2000.9596573277067	1953.9686433108104	2091.027350964637	1634.4380072870101	1864.205626400783	2040.3709140862168	1999.4311215919056	1916.950571653739	1701.0716260102386	1811.8595215503447	2187.663463848007	1986.7080097247263	2269.142047123388	2266.841507494791	1799.4389730642038	1883.3197860757225	2241.756141607396	2099.1157627437087	2186.966009215928	2006.732427647744	2097.1690017216665	2017.4598610139917	2078.427330996587	1697.543014761742	2127.987316187305	1676.85159714972	2137.376265640257	2178.7761490057983	2234.6000726326515	1888.1167944531685	2208.4329717218375	2108.8738450610876	1704.9010423158702	2256.9864439963753	2217.2116697020283	1756.2918153588475	1630.3459346065556	1598.9543083105038	1772.7341394550215	2098.4791880050507	1718.6569450942118	1896.0757349369212	1754.5630310653141	2156.829791395903	1841.1400949683482	2132.5229935773386	2185.7057404556376	1682.7117976898753	1719.043390504541	2064.001120896986	1794.3275781796708	1652.3125422305204	2228.2140673440176	1811.1159537031542	1921.4884314101032	1970.2889684317147	2085.8497268435453	1547.0146318632133	1848.4635446760083	1778.3349838459526	2201.8921795323436	2045.5790285469416	1844.4587676559943	1435.5319726629077	1630.0527161564148
rpoH	2847.0519640901643	3321.7621585113925	2616.524385613993	3247.610458216509	3720.718853989974	3177.1648049462337	2546.288041966649	2849.2151341810572	2456.6297093634766	3433.0259637960635	3433.128099519361	3448.54818690355	3728.1915615016987	2631.3197246432155	3613.3436298200313	2812.4091565270755	3658.8325754545344	2871.7142128629393	3163.6687650684557	3303.2127938645367	2585.0301985796996	2799.2039518665206	3573.632841539362	3733.038498808433	3060.0149466657035	3198.5083674150796	2771.751473167211	3268.6950193074144	3394.263488737872	2567.940160087563	2904.3158095700232	3952.9993143945267	2949.577033410434	3630.9241357648684	2693.8103294815955	3389.039213816204	2937.1868112982693	3794.8222744575037	2876.5742410234893	2582.7058937330526	4102.854990582455	2936.3685721189454	3603.7870070443046	3786.529903296719	2857.138828551454	3473.2171205783875	3133.112601219632	2987.831896385613	3268.2725128349252	2393.139185464352	3277.9946855406033	3353.2288895529878	3403.0031265418447	3203.1943830109467	2793.5094239557857	2986.834167926564	3774.909102256197	3117.7815714625312	3449.835801964453	3918.799105816578	2961.0417950462934	2658.9941717305605	3234.018761251105	3601.1063200891454	3099.24417173416	2950.44726043579	3158.210255815968	3619.801635937327	3284.9012692691645	3346.482565347087	3385.628446460347	3737.4267571741125	3490.4807096622885	4057.495798393915	3134.516146750014	3088.7785552343557	3119.680077505894	3332.151344892135	3048.9090467719484	3228.4966494154773	3425.599685645484	2938.334984413779	2745.257758953979	3030.7514471456925	3460.3044337847477	3041.5719972147263	2983.7524900638755	3644.400500442818	2595.6793451455765	2911.646156312951	3268.3774811661174	2632.3136087488747	3635.2908069120112	3345.3385897681956	3730.6271731784896	3383.0075017744457	3025.7839186645556	2893.7784721711005	3723.8159829155547	2960.0375418428102	1796.6661530780698	1646.7392826844587	1863.9356888102718	1706.4934579764906	1675.9564042819404	1526.1398172615309	1733.1362875087295	1827.378487084162	1576.6414015989274	2250.0650226331	1705.5292788564807	1872.4944521043471	2010.3273042511005	1363.3259860867245	2059.1707743102074	1461.9421466995564	1961.2504088061983	2027.650668106525	1899.371748450051	1965.3251305915028	1839.7228111779789	2078.5286478784906	1724.7645346522231	2004.448662464528	1995.6163174655705	1324.556857481525	1402.7425444582573	1709.6371147900318	1821.7520343179158	2065.148571028933	1707.8894548985108	2320.6020026325596	1951.3514353808025	1912.7017566860904	1450.372201417686	1732.3180271446129	1950.1600623215295	2173.420667315495	2498.9527976135955	2098.3224962649306	1870.9154133309803	1766.0866004188829	2171.4638263344573	2143.1055336526456	1616.194610766568	1909.6927128138848	2177.6987401680444	1675.7897351801034	1344.0087306180978	1394.7357141318344	1835.8864004810375	1429.548924332261	1731.4427667810744	1644.7009866170636	1407.1740341830425	1754.2559823366591	1542.3599649997611	2021.736269185141	1925.530042612302	2232.088578684547	1868.627228443685	1858.1269642585073	1767.9497321860904	2108.005137586427	1466.3617638811293	2272.4994906421107	1578.9398540544194	1393.5720103122446	1822.9655876667352	1838.8119875581965	2085.8310194987225	1658.8983623814536	1711.5665802625458	1961.8519091936219	2186.066543419755	1776.3982332832154	2022.4066112748299	1679.3840368896285	1837.2668662771623	1694.3100961615528	1772.0006946670476	1423.9832592582322	1765.0350260323	1659.1837405083577	1923.601344776261	1899.0560963433597	1794.5690065589763	1739.7207040590013	1521.46105952937	1490.903364218366	2366.5821122954276	1910.4281432810733	1587.9934682888345	1572.8766584232671	1544.0417615443514	1966.0706458465413	1572.7002361955376	1574.9891780401613	2010.7199239308522	2830.5345840825953	1534.4290882354533	1442.1819603091208	1925.6471276706893	1808.4965151734968	1786.1880917044136	1851.3624624108468	1980.0916101652404	2103.408967292589	1783.322353183463	1746.9300723455503	1471.7512228685061	1595.6197667224092	2083.5255607149224	1334.077981966522	1746.2886663953948	2055.5778575701092	1310.358240107389	1473.9334649137597	1542.397107058668	1700.6643779596025	2034.926135804176	1689.6222030812428	1751.731877033819	1641.949218815228	1711.1077698736513	2001.0601737640488	2551.413311256071	1942.063584574289	1573.2932533207656	1420.3913989555126	1898.026243769452	1613.091060843644	1782.7564693903917	1535.4670724887856	1519.2379787545106	1884.7475324291242	1618.4772429191369	1809.8006516993078	1658.194985816941	1491.263160993142	1562.563949991864	2105.657880994325	1665.424546911317	2008.5763606376572	1486.656135454779	1666.815455212575	1778.12418160242	1306.1451871397585	1410.6826955624733	1943.1399868399253	1657.4596456849397	1927.6403827913653	1880.1679119834293	1447.0380326295135	1899.4724789946918	2324.5077743561137	1884.4972596426098	2000.813355038047	1317.4256295401487	1684.8861685835886	1419.084463568488	1432.3705443680306	1713.326038431834	1885.569736725706	1594.0166089052536	1356.8723108706831	1438.8946577152542	1599.5741152567527	1756.323001192719	1422.3190908747677	1744.2381531853612	2120.68264180828	1341.0156700198581	1413.3990917574386	1904.7607951367975	1601.106241854365	1784.7754770599886	1989.3916894331142	1589.3582861826633	1767.6788329374767	1843.3462921187875	1443.1816791597525	2155.285990399082	1325.3855444038782	2438.5561950762954	1978.220966958093	2055.3138804753657	1929.5928269835547	1528.979976593989	1664.6910652509748	1492.540381767059	1499.3664750659718	1767.2377691433037	1771.764561782151	1835.6805845429883	1549.3348240954901	2202.9459554715527	1465.9514829603518	1679.920889517809	1793.1317064196194	2282.983129536394	1676.1823650406252	1987.323135398488	1710.0472863206649	1988.0395652686125	1870.4415058640066	2050.1412499724734	2261.9296947548482	2196.547354950856	2214.2834256535502	1424.3244800787597	1865.9184821112053	2106.464682104655	2137.912575743969	2074.4453299437255	1749.2961254938082	1604.996852272848	2010.6498013389626	1928.041928434405	2364.3229285759353	2292.4382369105456	2306.6981656433145	1976.396183652024	1384.2113149890154	1603.2062460366365	1911.6323890523704	1658.1059037574967	2067.3048363027265	2097.6473924729826	1839.547209374169	2204.167762255335	1742.1227736181415	2236.2362536937417	2532.106185552562	2256.3869904748894	1900.6090568135887	1826.6556581002867	2137.14342450463	2287.087395197646	2525.552749458761	2739.1097460232804	1916.2208292216656	2125.991244349384	1984.024979151839	1808.3572335058464	2214.5542046918367	1651.4898495338866	2700.0062746777094	1942.161700261122	1608.6081371377554	1828.9319441600974	2662.829219859571	2206.2052651375534	2182.420644736134	2064.683155308565	1614.817455143745	2492.5709413163136	2219.2495934779236	2070.9421947562105	2335.467761499861	2211.288798150287	1875.2357816878712	2008.1905101398984	1908.0442672495726	1965.463491320909	1944.4801181276216	1744.9485552315136	2019.1877799327497	2009.1662491021145	2280.5706291098745	2174.4979231305742	2466.200255366283	2233.2097655956677	1933.3098530631346	2511.1002200745293	1628.4962240449743	1982.9533867287646	2280.347772612845	2017.0650308848587	1614.0343347194264	1430.7925244588873	1999.216725744569	2130.4165247979195	1614.3349041361164	1722.7165070972314	1922.3346099363644	2148.8591268051264	2575.071062602201	1811.1065900710062	1875.9516156551276	2193.8868808553625	2219.526933652814	2329.9579976174355	1814.7762002998168	2054.462834623253	1886.9307892909067	1700.9326831533515	2106.686866186942	1693.7206973125317	1704.4296527289446	2704.3091116193077	3110.652741771102	2730.5068705033204	3100.403330745478	2408.193330764398	2970.4069219813655	3475.7561002631223	2514.9343886227557	3722.9085914369375	3420.35406242564	3534.588673707337	2837.589843360921	2819.6054587610897	3162.7473241625894	2806.6353273159884	2935.471058343412	2287.577899307131	3463.3306969914543	3467.9211537015312	3246.5606481824548	2141.7898062370664	3056.5843227838823	3596.090221631008	3816.5046975292707	3590.89850611558	2657.0048549304706	2933.5121943518375	3138.5991805035887	3169.7356598499396	3319.647742951629	2239.626427444865	2771.749010428985	2921.7390949087535	2579.904676319582	2884.8636073373714	2658.81131580279	3387.7610988810998	2556.873784500389	2751.2499473378634	2970.193851631165	2860.5117618329	2634.8192977176705	2517.4691409572724	2409.313966889768	3598.738185435166	3115.5729828524222	2830.9236443365385	2906.190989693612	2693.157284566086	3477.713994948087	2856.0469785188943	2267.4649829268446	3545.523525565216	3250.7092097132618	3510.156282338105	3144.8112862092153	2941.428731294849	3575.5517719752047	2715.794154550889	2570.999751346211	2947.409243166183	3143.974848537182	3430.112040560644	2928.8993983142423	3545.830885273185	2900.621928598423	2581.0623368598453	3226.794226267832	2634.9969135624337	3321.333699001784	2623.1411482625795	3555.0195348220404	3262.650257101256	3304.7027238705314	2787.399796825936	2866.2228222333893	2210.04119440688	3219.7673539818475	2706.240297578752	3121.2807531254584	3371.632337580185	3275.772185863879	2913.0675853628545	3349.316396147059	2868.5152981789215	2987.792003755748	3806.9143342482234	2596.1679247103166	2938.2729512678625	3168.0581406424053	2816.400371929502	2342.404795058891	2158.1165569317727	2364.931372095466	3063.308669002516	2864.8321340373473	2586.275901698939	2336.5823340431466	2596.9706675755488	2739.5576071267205
