GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0	exp_25_smpl_0	exp_26_smpl_0	exp_27_smpl_0	exp_28_smpl_0	exp_29_smpl_0	exp_30_smpl_0	exp_31_smpl_0	exp_32_smpl_0	exp_33_smpl_0	exp_34_smpl_0	exp_35_smpl_0	exp_36_smpl_0	exp_37_smpl_0	exp_38_smpl_0	exp_39_smpl_0	exp_40_smpl_0	exp_41_smpl_0	exp_42_smpl_0	exp_43_smpl_0	exp_44_smpl_0	exp_45_smpl_0	exp_46_smpl_0	exp_47_smpl_0	exp_48_smpl_0	exp_49_smpl_0	exp_50_smpl_0	exp_51_smpl_0	exp_52_smpl_0	exp_53_smpl_0	exp_54_smpl_0	exp_55_smpl_0	exp_56_smpl_0	exp_57_smpl_0	exp_58_smpl_0	exp_59_smpl_0	exp_60_smpl_0	exp_61_smpl_0	exp_62_smpl_0	exp_63_smpl_0	exp_64_smpl_0	exp_65_smpl_0	exp_66_smpl_0	exp_67_smpl_0	exp_68_smpl_0	exp_69_smpl_0	exp_70_smpl_0	exp_71_smpl_0	exp_72_smpl_0	exp_73_smpl_0	exp_74_smpl_0	exp_75_smpl_0	exp_76_smpl_0	exp_77_smpl_0	exp_78_smpl_0	exp_79_smpl_0	exp_80_smpl_0	exp_81_smpl_0	exp_82_smpl_0	exp_83_smpl_0	exp_84_smpl_0	exp_85_smpl_0	exp_86_smpl_0	exp_87_smpl_0	exp_88_smpl_0	exp_89_smpl_0	exp_90_smpl_0	exp_91_smpl_0	exp_92_smpl_0	exp_93_smpl_0	exp_94_smpl_0	exp_95_smpl_0	exp_96_smpl_0	exp_97_smpl_0	exp_98_smpl_0	exp_99_smpl_0	exp_100_smpl_0	exp_101_smpl_0	exp_102_smpl_0	exp_103_smpl_0	exp_104_smpl_0	exp_105_smpl_0	exp_106_smpl_0	exp_107_smpl_0	exp_108_smpl_0	exp_109_smpl_0	exp_110_smpl_0	exp_111_smpl_0	exp_112_smpl_0	exp_113_smpl_0	exp_114_smpl_0	exp_115_smpl_0	exp_116_smpl_0	exp_117_smpl_0	exp_118_smpl_0	exp_119_smpl_0	exp_120_smpl_0	exp_121_smpl_0	exp_122_smpl_0	exp_123_smpl_0	exp_124_smpl_0	exp_125_smpl_0	exp_126_smpl_0	exp_127_smpl_0	exp_128_smpl_0	exp_129_smpl_0	exp_130_smpl_0	exp_131_smpl_0	exp_132_smpl_0	exp_133_smpl_0	exp_134_smpl_0	exp_135_smpl_0	exp_136_smpl_0	exp_137_smpl_0	exp_138_smpl_0	exp_139_smpl_0	exp_140_smpl_0	exp_141_smpl_0	exp_142_smpl_0	exp_143_smpl_0	exp_144_smpl_0	exp_145_smpl_0	exp_146_smpl_0	exp_147_smpl_0	exp_148_smpl_0	exp_149_smpl_0	exp_150_smpl_0	exp_151_smpl_0	exp_152_smpl_0	exp_153_smpl_0	exp_154_smpl_0	exp_155_smpl_0	exp_156_smpl_0	exp_157_smpl_0	exp_158_smpl_0	exp_159_smpl_0	exp_160_smpl_0	exp_161_smpl_0	exp_162_smpl_0	exp_163_smpl_0	exp_164_smpl_0	exp_165_smpl_0	exp_166_smpl_0	exp_167_smpl_0	exp_168_smpl_0	exp_169_smpl_0	exp_170_smpl_0	exp_171_smpl_0	exp_172_smpl_0	exp_173_smpl_0	exp_174_smpl_0	exp_175_smpl_0	exp_176_smpl_0	exp_177_smpl_0	exp_178_smpl_0	exp_179_smpl_0	exp_180_smpl_0	exp_181_smpl_0	exp_182_smpl_0	exp_183_smpl_0	exp_184_smpl_0	exp_185_smpl_0	exp_186_smpl_0	exp_187_smpl_0	exp_188_smpl_0	exp_189_smpl_0	exp_190_smpl_0	exp_191_smpl_0	exp_192_smpl_0	exp_193_smpl_0	exp_194_smpl_0	exp_195_smpl_0	exp_196_smpl_0	exp_197_smpl_0	exp_198_smpl_0	exp_199_smpl_0	exp_200_smpl_0	exp_201_smpl_0	exp_202_smpl_0	exp_203_smpl_0	exp_204_smpl_0	exp_205_smpl_0	exp_206_smpl_0	exp_207_smpl_0	exp_208_smpl_0	exp_209_smpl_0	exp_210_smpl_0	exp_211_smpl_0	exp_212_smpl_0	exp_213_smpl_0	exp_214_smpl_0	exp_215_smpl_0	exp_216_smpl_0	exp_217_smpl_0	exp_218_smpl_0	exp_219_smpl_0	exp_220_smpl_0	exp_221_smpl_0	exp_222_smpl_0	exp_223_smpl_0	exp_224_smpl_0	exp_225_smpl_0	exp_226_smpl_0	exp_227_smpl_0	exp_228_smpl_0	exp_229_smpl_0	exp_230_smpl_0	exp_231_smpl_0	exp_232_smpl_0	exp_233_smpl_0	exp_234_smpl_0	exp_235_smpl_0	exp_236_smpl_0	exp_237_smpl_0	exp_238_smpl_0	exp_239_smpl_0	exp_240_smpl_0	exp_241_smpl_0	exp_242_smpl_0	exp_243_smpl_0	exp_244_smpl_0	exp_245_smpl_0	exp_246_smpl_0	exp_247_smpl_0	exp_248_smpl_0	exp_249_smpl_0	exp_250_smpl_0	exp_251_smpl_0	exp_252_smpl_0	exp_253_smpl_0	exp_254_smpl_0	exp_255_smpl_0	exp_256_smpl_0	exp_257_smpl_0	exp_258_smpl_0	exp_259_smpl_0	exp_260_smpl_0	exp_261_smpl_0	exp_262_smpl_0	exp_263_smpl_0	exp_264_smpl_0	exp_265_smpl_0	exp_266_smpl_0	exp_267_smpl_0	exp_268_smpl_0	exp_269_smpl_0	exp_270_smpl_0	exp_271_smpl_0	exp_272_smpl_0	exp_273_smpl_0	exp_274_smpl_0	exp_275_smpl_0	exp_276_smpl_0	exp_277_smpl_0	exp_278_smpl_0	exp_279_smpl_0	exp_280_smpl_0	exp_281_smpl_0	exp_282_smpl_0	exp_283_smpl_0	exp_284_smpl_0	exp_285_smpl_0	exp_286_smpl_0	exp_287_smpl_0	exp_288_smpl_0	exp_289_smpl_0	exp_290_smpl_0	exp_291_smpl_0	exp_292_smpl_0	exp_293_smpl_0	exp_294_smpl_0	exp_295_smpl_0	exp_296_smpl_0	exp_297_smpl_0	exp_298_smpl_0	exp_299_smpl_0	exp_300_smpl_0	exp_301_smpl_0	exp_302_smpl_0	exp_303_smpl_0	exp_304_smpl_0	exp_305_smpl_0	exp_306_smpl_0	exp_307_smpl_0	exp_308_smpl_0	exp_309_smpl_0	exp_310_smpl_0	exp_311_smpl_0	exp_312_smpl_0	exp_313_smpl_0	exp_314_smpl_0	exp_315_smpl_0	exp_316_smpl_0	exp_317_smpl_0	exp_318_smpl_0	exp_319_smpl_0	exp_320_smpl_0	exp_321_smpl_0	exp_322_smpl_0	exp_323_smpl_0	exp_324_smpl_0	exp_325_smpl_0	exp_326_smpl_0	exp_327_smpl_0	exp_328_smpl_0	exp_329_smpl_0	exp_330_smpl_0	exp_331_smpl_0	exp_332_smpl_0	exp_333_smpl_0	exp_334_smpl_0	exp_335_smpl_0	exp_336_smpl_0	exp_337_smpl_0	exp_338_smpl_0	exp_339_smpl_0	exp_340_smpl_0	exp_341_smpl_0	exp_342_smpl_0	exp_343_smpl_0	exp_344_smpl_0	exp_345_smpl_0	exp_346_smpl_0	exp_347_smpl_0	exp_348_smpl_0	exp_349_smpl_0	exp_350_smpl_0	exp_351_smpl_0	exp_352_smpl_0	exp_353_smpl_0	exp_354_smpl_0	exp_355_smpl_0	exp_356_smpl_0	exp_357_smpl_0	exp_358_smpl_0	exp_359_smpl_0	exp_360_smpl_0	exp_361_smpl_0	exp_362_smpl_0	exp_363_smpl_0	exp_364_smpl_0	exp_365_smpl_0	exp_366_smpl_0	exp_367_smpl_0	exp_368_smpl_0	exp_369_smpl_0	exp_370_smpl_0	exp_371_smpl_0	exp_372_smpl_0	exp_373_smpl_0	exp_374_smpl_0	exp_375_smpl_0	exp_376_smpl_0	exp_377_smpl_0	exp_378_smpl_0	exp_379_smpl_0	exp_380_smpl_0	exp_381_smpl_0	exp_382_smpl_0	exp_383_smpl_0	exp_384_smpl_0	exp_385_smpl_0	exp_386_smpl_0	exp_387_smpl_0	exp_388_smpl_0	exp_389_smpl_0	exp_390_smpl_0	exp_391_smpl_0	exp_392_smpl_0	exp_393_smpl_0	exp_394_smpl_0	exp_395_smpl_0	exp_396_smpl_0	exp_397_smpl_0	exp_398_smpl_0	exp_399_smpl_0	exp_400_smpl_0	exp_401_smpl_0	exp_402_smpl_0	exp_403_smpl_0	exp_404_smpl_0	exp_405_smpl_0	exp_406_smpl_0	exp_407_smpl_0	exp_408_smpl_0	exp_409_smpl_0	exp_410_smpl_0	exp_411_smpl_0	exp_412_smpl_0	exp_413_smpl_0	exp_414_smpl_0	exp_415_smpl_0	exp_416_smpl_0	exp_417_smpl_0	exp_418_smpl_0	exp_419_smpl_0	exp_420_smpl_0	exp_421_smpl_0	exp_422_smpl_0	exp_423_smpl_0	exp_424_smpl_0	exp_425_smpl_0	exp_426_smpl_0	exp_427_smpl_0	exp_428_smpl_0	exp_429_smpl_0	exp_430_smpl_0	exp_431_smpl_0	exp_432_smpl_0	exp_433_smpl_0	exp_434_smpl_0	exp_435_smpl_0	exp_436_smpl_0	exp_437_smpl_0	exp_438_smpl_0	exp_439_smpl_0	exp_440_smpl_0	exp_441_smpl_0	exp_442_smpl_0	exp_443_smpl_0	exp_444_smpl_0	exp_445_smpl_0	exp_446_smpl_0	exp_447_smpl_0	exp_448_smpl_0	exp_449_smpl_0	exp_450_smpl_0	exp_451_smpl_0	exp_452_smpl_0	exp_453_smpl_0	exp_454_smpl_0	exp_455_smpl_0	exp_456_smpl_0	exp_457_smpl_0	exp_458_smpl_0	exp_459_smpl_0	exp_460_smpl_0	exp_461_smpl_0	exp_462_smpl_0	exp_463_smpl_0	exp_464_smpl_0	exp_465_smpl_0	exp_466_smpl_0	exp_467_smpl_0	exp_468_smpl_0	exp_469_smpl_0	exp_470_smpl_0	exp_471_smpl_0	exp_472_smpl_0	exp_473_smpl_0	exp_474_smpl_0	exp_475_smpl_0	exp_476_smpl_0	exp_477_smpl_0	exp_478_smpl_0	exp_479_smpl_0	exp_480_smpl_0	exp_481_smpl_0	exp_482_smpl_0	exp_483_smpl_0	exp_484_smpl_0	exp_485_smpl_0	exp_486_smpl_0	exp_487_smpl_0	exp_488_smpl_0	exp_489_smpl_0	exp_490_smpl_0	exp_491_smpl_0	exp_492_smpl_0	exp_493_smpl_0	exp_494_smpl_0	exp_495_smpl_0	exp_496_smpl_0	exp_497_smpl_0	exp_498_smpl_0	exp_499_smpl_0
argR	0.8918109666493207	0.22944923659103897	0.7911473432886024	0.6970971429324522	0.11515288955569195	0.388697073863676	0.11508596499932146	0.4369751683274046	0.6490703925437666	0.6039712043902049	0.330750907420622	0.19477308292516632	0.6499992319412882	0.6294706623326902	0.27851163267059575	0.6931887710329467	0.6924653778769206	0.4269770277451617	0.8537083962105037	0.7941105196377601	0.34030072522616145	0.9046268240625464	0.5074021233179314	0.6059651429492606	0.9198180781695047	0.26263059398443545	0.8314856259217956	0.8458331113630899	0.2722525836298152	0.4304102197658551	0.9589438859334736	0.34941012892060425	0.9497396664753495	0.32153370524325986	0.8922033651892343	0.3232342588683579	0.6955438913227636	0.4183290759466645	0.17807231834097015	0.36074379697083464	0.9682665236960918	0.17449254385661708	0.46924112423048214	0.1909493197486012	0.3718208264810387	0.03969958916892723	0.8954838410333501	0.7975974212853503	0.26551021367825595	0.1730587266444503	0.25708288332887436	0.7779926313300293	0.2462267529287431	0.5118154771631923	0.4687101337936982	0.8573611130175267	0.3663645153454861	0.43778510952793676	0.5255022183986087	0.9975849129481728	0.19703035674295252	0.9570708820876047	0.9826526220110692	0.9196043252706682	0.8393506528815503	0.411278284404824	0.33738118705013903	0.7263271946400731	0.2354307719326025	0.7647592090845691	0.09140490988936972	0.6927265439049508	0.6790071416306587	0.7073935918370781	0.5854308797891163	0.9687000696146609	0.5006085290158011	0.8901874750717267	0.5443759379465174	0.1610818332082896	0.8948266221079594	0.592704211980949	0.7245058803489913	0.297205516576676	0.7129241492912657	0.2660335201475467	0.6551501559593383	0.1406238457825602	0.24256045361206657	0.43407222412535995	0.7655705369705167	0.9483303065947566	0.3102427336264507	0.7648297478826637	0.38426008018877705	0.6522987701621175	0.471406667113763	0.04274416977603838	0.31522282670305174	0.17280906077251013	0.572555966227284	0.28059638240604784	0.2764025220616495	0.0790329631103161	0.9669719700642962	0.1277399860819471	0.6376003352389108	0.9479778755652934	0.7373020791265826	0.18623473278186936	0.3409336759111268	0.23806699658169517	0.10508888868450543	0.43869051418666305	0.37920324384656723	0.04179093633015247	0.35286960231402087	0.02838436687957051	0.19470787896986969	0.2612474304363352	0.27489244608647395	0.3147055798744123	0.3692435730095239	0.3078957068455891	0.2799162597738612	0.7224169153281095	0.012032363072869413	0.6698307311270527	0.5375218584698253	0.08679615600264914	0.35558488933991705	0.4091461479349497	0.36075977905494966	0.7181765480262288	0.6045330755951345	0.7507057457280928	0.18151724711376668	0.6138267006170197	0.1365632669522498	0.48449750686964693	0.8431786536249906	0.6043876002958465	0.0901180282097856	0.7741415511115731	0.27705764780784314	0.13630381222883642	0.9465905680689314	0.16786651307667066	0.3076178144239463	0.41622142964172754	0.5596140467324587	0.26836696993977227	0.9833450029592149	0.5006556980937761	0.029774152677712017	0.1990330359783645	0.38404904865661915	0.8262744245791059	0.7891221636551284	0.602610733434381	0.42036441735210106	0.5950167824161793	0.855025595141571	0.42559432784228873	0.5254549243307212	0.4421597963501851	0.7984639867748056	0.9050966193457106	0.8332824722679804	0.6766517862158165	0.013982396141341037	0.8054317131085743	0.7165797081466373	0.8700032358228981	0.32294174167220085	0.8633869539453166	0.0745805148682835	0.19574259102322455	0.380235086108169	0.3225539625401361	0.3052715667950803	0.8041234250360695	0.9470751657586517	0.5562578683489363	0.5657727012595646	0.3360606730790205	0.7452604779515676	0.17570380284140127	0.08375620850204914	0.1904213859868303	0.7137007946500382	0.47114976753883525	0.20711350816981386	0.0648300628644263	0.7881948371539541	0.9270396835269854	0.8489646101160975	0.9724265705236084	0.7034274326341975	0.5813063714704454	0.3186468804047911	0.50558105241854	0.8694679935335552	0.09997451229318292	0.654719613258882	0.04737604682167629	0.0211477268711354	0.19668619124275638	0.09895821955588141	0.045781541109792635	0.8028072515081669	0.9693811393539136	0.598293412646495	0.2758256461843952	0.64999981785779	0.2204513329765806	0.6720769794692043	0.8314173386317453	0.8200782938922276	0.9320977179809387	0.7679407546011472	0.46402262600402927	0.10390942879080294	0.9103583842779813	0.527771435333689	0.05865040167743167	0.023715408442900883	0.490359088954649	0.4054309554479155	0.5147892910158911	0.8433702574722092	0.021781999574447982	0.4196609849173102	0.982106300616594	0.8772254672942255	0.9070892201850262	0.07507964180069904	0.6003992365937995	0.5728939749325825	0.4000340927590857	0.3486111887001509	0.4405040768075155	0.010420819976582767	0.2062225186484362	0.3784137703367863	0.06660227010921636	0.28027179614784287	0.6300552257676487	0.1846699668849693	0.17697193329990876	0.01890045607568756	0.08598182643209315	0.39485141521795003	0.3163089934011192	0.6688027464868653	0.524403206611453	0.4748096481020127	0.4339538166799233	0.44642590464404325	0.4353773279986232	0.9965752872365757	0.3833902326581768	0.9979026239202357	0.3570690534857866	0.6265931691460032	0.5762602323028521	0.3872670506840875	0.6856901836829217	0.5967545262295895	0.7691817130564889	0.2548337545687925	0.25794956814228004	0.8860895302172191	0.46302845059347597	0.3713049459963454	0.2612790554314021	0.9129922509942711	0.2573265371925076	0.38609274619605183	0.5593543646883989	0.7747557295981411	0.5245937470188415	0.7552457089418741	0.32744251216914094	0.05602398835605426	0.7379755071775113	0.8285975454009586	0.7540779928954974	0.6182693023147426	0.9114451618091663	0.09374779045489144	0.43635522578501834	0.20545500943300715	0.49907791032016086	0.652385125911008	0.4071805435355006	0.12791790288499358	0.8585848792655362	0.20335969653780436	0.2284043765441173	0.7572876544881635	0.06344043134725404	0.5060210705137089	0.9268975708328421	0.8595718186279683	0.7635204048288994	0.7237252113870765	0.7452844697781607	0.7019101405724648	0.6239018325550078	0.9555579476391235	0.04442777917898831	0.5326346913115652	0.9284582123330973	0.6866259283694451	0.29623333436986443	0.8423033838527609	0.16667855327504766	0.7053675277382464	0.21985548650046866	0.7279923061238813	0.3046445826670223	0.4238869950316889	0.4950916461357684	0.9086377680013367	0.08081573057908827	0.2161861475090655	0.02008054255241599	0.7202969242187544	0.5981889598157158	0.19090493390856408	0.571648483437488	0.0325856266286611	0.538543185873406	0.4304095377153404	0.5117699337176844	0.2462787328352714	0.8633028838617486	0.17327630824561968	0.7174070971051113	0.216047655754814	0.5886222904506395	0.41238124436583484	0.2810401969216727	0.2840078265036356	0.36452035053055953	0.6451836796268736	0.2397974393763576	0.7614579015556318	0.8817986021333518	0.6635117740062665	0.3402176875332296	0.9045516961227836	0.9311786271115033	0.12031905519227817	0.6459952394920809	0.15710261529102088	0.3320873442748751	0.9932134852431307	0.21482930338143555	0.5061034205312854	0.42885116119756067	0.3804258826109171	0.9168225670074559	0.4601143215983074	0.44658770553718696	0.8339104520564856	0.37383461292407527	0.032803258770910615	0.8125662688165808	0.29546928303627484	0.7579741192121947	0.8667736797459787	0.5985584496266051	0.7316228584228593	0.5736146999337768	0.17813316694015008	0.14037556638564347	0.40619953190717895	0.8773634211713598	0.6467012393769248	0.9490225763358869	0.32824679302892446	0.6100929635904535	0.028857485180762258	0.5714599531648783	0.40306144395495036	0.4294086090018767	0.1539491911550846	0.7746836047140002	0.4355653788824089	0.39463461080551204	0.6713357125928953	0.8078214145503768	0.22509162999069796	0.8494374231959778	0.14579266400754268	0.6940208066214035	0.7686543000894649	0.7501261785141135	0.8571466507912369	0.749166745707128	0.8523937170106377	0.39297182623517446	0.5085241552642191	0.1232916188419348	0.35933416532650925	0.348331695972437	0.06129791836151241	0.22033618844541264	0.43043071511061237	0.10544980024775714	0.6439149692741243	0.02797420224956449	0.7865993982062658	0.5557516279117934	0.505500867741703	0.5204368134046472	0.8153743450151163	0.13028845868231317	0.14484103592652267	0.5964119484174618	0.42719235589429655	0.05460178065790969	0.8398207620848939	0.974217257026399	0.7443623454334795	0.006121094844031313	0.6107864443569614	0.9955434995521509	0.45425261305238196	0.59775034959585	0.8670216845214547	0.8896289013117633	0.04294482324361084	0.36066752452329437	0.05790499113692196	0.9358014082032003	0.8726278313754039	0.48266928752120397	0.2746484768141982	0.2786410682382809	0.9758415088388203	0.12151728081736965	0.05496550905905159	0.18802459198840332	0.75928791415895	0.11461996431353878	0.06662887424217813	0.8076777219874481	0.4410394543568253	0.29048258458693926	0.6118263771952343	0.33803347418328655	0.05485321665857297	0.624432251524166	0.8980334037818067	0.521765450774902	0.7797568766988133	0.3462338841470132	0.8988601438986746	0.10889468915523298	0.18719191378502942	0.6876132681686535	0.28471375761718404	0.26329784270432016	0.0982087638820347	0.4746895141417781	0.48235874151685737	0.5837282324460861	0.657316257971196	0.9831542913136257	0.3139799623224185	0.06985899752453344	0.9649503950152614	0.6920037617366187	0.16894516957449118	0.31342327441226886	0.06989335731039234	0.8959114494133286	0.5264380551149529	0.7384034644967219	0.1271541836180893	0.933473126804237	0.6570253659409029	0.24938916613384243	0.3357336967245015	0.180795614403574	0.3962158140543676	0.34768112135415996	0.6202809438808313	0.238473043497177	0.6132210580635878	0.42701439120191426	0.9257304129392183	0.8322932190506528	0.26560210950824037	0.4560213398522243	0.18762132436442278	0.9218399662760663
